date,Energy Type,Energy Generated (GWh)
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),3.77
21/09/2024 0:00,Hydro,1.02
21/09/2024 0:00,Wind,2572
21/09/2024 0:00,Solar (Utility),281.15
21/09/2024 0:00,Solar (Rooftop),1027.93
21/09/2024 0:00,Battery (Charging),-3.1
21/09/2024 0:00,Exports,-932.53
21/09/2024 0:00,Imports,621.58
21/09/2024 0:00,Coal (Brown),2452.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),12.35
21/09/2024 0:00,Hydro,1.02
21/09/2024 0:00,Wind,2655.67
21/09/2024 0:00,Solar (Utility),283.7
21/09/2024 0:00,Solar (Rooftop),828.05
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-899.85
21/09/2024 0:00,Imports,488.2
21/09/2024 0:00,Coal (Brown),2657.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),47.48
21/09/2024 0:00,Hydro,9.37
21/09/2024 0:00,Wind,2954.83
21/09/2024 0:00,Solar (Utility),277.32
21/09/2024 0:00,Solar (Rooftop),556.4
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-930.23
21/09/2024 0:00,Imports,242.82
21/09/2024 0:00,Coal (Brown),3067.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),78.5
21/09/2024 0:00,Hydro,145.95
21/09/2024 0:00,Wind,2988.5
21/09/2024 0:00,Solar (Utility),261.98
21/09/2024 0:00,Solar (Rooftop),308.07
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-930.73
21/09/2024 0:00,Imports,354.82
21/09/2024 0:00,Coal (Brown),3153.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),51.25
21/09/2024 0:00,Hydro,294.95
21/09/2024 0:00,Wind,3071.67
21/09/2024 0:00,Solar (Utility),119.06
21/09/2024 0:00,Solar (Rooftop),208.38
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-856.47
21/09/2024 0:00,Imports,380.32
21/09/2024 0:00,Coal (Brown),3469.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),69.17
21/09/2024 0:00,Hydro,303.22
21/09/2024 0:00,Wind,2982.67
21/09/2024 0:00,Solar (Utility),29.62
21/09/2024 0:00,Solar (Rooftop),75.76
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-919.87
21/09/2024 0:00,Imports,313.03
21/09/2024 0:00,Coal (Brown),3744.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),125
21/09/2024 0:00,Hydro,354.27
21/09/2024 0:00,Wind,2927.83
21/09/2024 0:00,Solar (Utility),2.19
21/09/2024 0:00,Solar (Rooftop),10.89
21/09/2024 0:00,Battery (Charging),-16.05
21/09/2024 0:00,Exports,-908.6
21/09/2024 0:00,Imports,320.55
21/09/2024 0:00,Coal (Brown),3914.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),60.98
21/09/2024 0:00,Hydro,354.05
21/09/2024 0:00,Wind,2881.5
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0.43
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-920.97
21/09/2024 0:00,Imports,291.17
21/09/2024 0:00,Coal (Brown),3846.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),74.87
21/09/2024 0:00,Hydro,354.85
21/09/2024 0:00,Wind,2793.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-0.58
21/09/2024 0:00,Exports,-1023.28
21/09/2024 0:00,Imports,323.52
21/09/2024 0:00,Coal (Brown),3863.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),9.6
21/09/2024 0:00,Hydro,353.55
21/09/2024 0:00,Wind,2846
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-41.6
21/09/2024 0:00,Exports,-1088.4
21/09/2024 0:00,Imports,309.67
21/09/2024 0:00,Coal (Brown),3807.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),7.55
21/09/2024 0:00,Hydro,346.63
21/09/2024 0:00,Wind,2940.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-33.52
21/09/2024 0:00,Exports,-672.13
21/09/2024 0:00,Imports,288.05
21/09/2024 0:00,Coal (Brown),3438
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),13.97
21/09/2024 0:00,Hydro,266.65
21/09/2024 0:00,Wind,2911
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-12.38
21/09/2024 0:00,Exports,-583.68
21/09/2024 0:00,Imports,347.63
21/09/2024 0:00,Coal (Brown),3236.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,121.62
21/09/2024 0:00,Wind,2910.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-24.48
21/09/2024 0:00,Exports,-637.25
21/09/2024 0:00,Imports,236.75
21/09/2024 0:00,Coal (Brown),3080
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,97.73
21/09/2024 0:00,Wind,2976.67
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-10.73
21/09/2024 0:00,Exports,-690
21/09/2024 0:00,Imports,83.15
21/09/2024 0:00,Coal (Brown),3105.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,120.8
21/09/2024 0:00,Wind,2915.33
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-7.3
21/09/2024 0:00,Exports,-906.28
21/09/2024 0:00,Imports,110.7
21/09/2024 0:00,Coal (Brown),3034.17
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),1.75
21/09/2024 0:00,Hydro,116.58
21/09/2024 0:00,Wind,2952.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-7.73
21/09/2024 0:00,Exports,-893.43
21/09/2024 0:00,Imports,175.55
21/09/2024 0:00,Coal (Brown),3037.17
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),8.43
21/09/2024 0:00,Hydro,62.6
21/09/2024 0:00,Wind,2929.33
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-4.47
21/09/2024 0:00,Exports,-909.77
21/09/2024 0:00,Imports,156.48
21/09/2024 0:00,Coal (Brown),2942
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),4.82
21/09/2024 0:00,Hydro,56.91
21/09/2024 0:00,Wind,2894.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-0.48
21/09/2024 0:00,Exports,-987.62
21/09/2024 0:00,Imports,120.83
21/09/2024 0:00,Coal (Brown),2897.5
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),12.9
21/09/2024 0:00,Hydro,2.77
21/09/2024 0:00,Wind,2931.17
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-1030.98
21/09/2024 0:00,Imports,78.23
21/09/2024 0:00,Coal (Brown),2814
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),38.85
21/09/2024 0:00,Hydro,1.2
21/09/2024 0:00,Wind,2876.83
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-77.37
21/09/2024 0:00,Exports,-1001.03
21/09/2024 0:00,Imports,59.7
21/09/2024 0:00,Coal (Brown),2775.5
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),9.3
21/09/2024 0:00,Hydro,1.2
21/09/2024 0:00,Wind,2859.67
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-40.22
21/09/2024 0:00,Exports,-981.12
21/09/2024 0:00,Imports,84.9
21/09/2024 0:00,Coal (Brown),2645.5
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),1.85
21/09/2024 0:00,Hydro,1.2
21/09/2024 0:00,Wind,2766.5
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-67.57
21/09/2024 0:00,Exports,-988.7
21/09/2024 0:00,Imports,69.47
21/09/2024 0:00,Coal (Brown),2629.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.31
21/09/2024 0:00,Wind,2700.5
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-46.75
21/09/2024 0:00,Exports,-959.65
21/09/2024 0:00,Imports,99.35
21/09/2024 0:00,Coal (Brown),2638.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.33
21/09/2024 0:00,Wind,2536
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-69.6
21/09/2024 0:00,Exports,-997.67
21/09/2024 0:00,Imports,89.76
21/09/2024 0:00,Coal (Brown),2634.17
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.33
21/09/2024 0:00,Wind,2561.17
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-20.95
21/09/2024 0:00,Exports,-984.58
21/09/2024 0:00,Imports,106.11
21/09/2024 0:00,Coal (Brown),2644.5
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0.42
21/09/2024 0:00,Hydro,1.33
21/09/2024 0:00,Wind,2446.17
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-12.17
21/09/2024 0:00,Exports,-965.57
21/09/2024 0:00,Imports,170.42
21/09/2024 0:00,Coal (Brown),2662.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),5.93
21/09/2024 0:00,Hydro,1.33
21/09/2024 0:00,Wind,2333.5
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),-0.27
21/09/2024 0:00,Exports,-996.5
21/09/2024 0:00,Imports,160.95
21/09/2024 0:00,Coal (Brown),2789.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),48.48
21/09/2024 0:00,Hydro,1.35
21/09/2024 0:00,Wind,2224.33
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-833.42
21/09/2024 0:00,Imports,137.51
21/09/2024 0:00,Coal (Brown),2854.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),47.27
21/09/2024 0:00,Hydro,5.61
21/09/2024 0:00,Wind,2092
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-741.97
21/09/2024 0:00,Imports,79.07
21/09/2024 0:00,Coal (Brown),2955.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),25.53
21/09/2024 0:00,Hydro,78.24
21/09/2024 0:00,Wind,2036.33
21/09/2024 0:00,Solar (Utility),0
21/09/2024 0:00,Solar (Rooftop),0.54
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-756.33
21/09/2024 0:00,Imports,2.01
21/09/2024 0:00,Coal (Brown),3248.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),46.68
21/09/2024 0:00,Hydro,154.12
21/09/2024 0:00,Wind,1887.5
21/09/2024 0:00,Solar (Utility),5.92
21/09/2024 0:00,Solar (Rooftop),12.35
21/09/2024 0:00,Battery (Charging),-0.35
21/09/2024 0:00,Exports,-603.92
21/09/2024 0:00,Imports,0
21/09/2024 0:00,Coal (Brown),3264.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),19.52
21/09/2024 0:00,Hydro,151.38
21/09/2024 0:00,Wind,1806.33
21/09/2024 0:00,Solar (Utility),73.5
21/09/2024 0:00,Solar (Rooftop),90.22
21/09/2024 0:00,Battery (Charging),-0.62
21/09/2024 0:00,Exports,-373.75
21/09/2024 0:00,Imports,109.2
21/09/2024 0:00,Coal (Brown),2923.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),14.18
21/09/2024 0:00,Hydro,71.97
21/09/2024 0:00,Wind,1661.67
21/09/2024 0:00,Solar (Utility),255.58
21/09/2024 0:00,Solar (Rooftop),250.21
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-202.55
21/09/2024 0:00,Imports,65.14
21/09/2024 0:00,Coal (Brown),2936.5
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),38.12
21/09/2024 0:00,Hydro,3.18
21/09/2024 0:00,Wind,1546.5
21/09/2024 0:00,Solar (Utility),285.38
21/09/2024 0:00,Solar (Rooftop),482.14
21/09/2024 0:00,Battery (Charging),0
21/09/2024 0:00,Exports,-476.58
21/09/2024 0:00,Imports,253.63
21/09/2024 0:00,Coal (Brown),2927
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),47.88
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1494.17
21/09/2024 0:00,Solar (Utility),318
21/09/2024 0:00,Solar (Rooftop),762.34
21/09/2024 0:00,Battery (Charging),-6.28
21/09/2024 0:00,Exports,-576.57
21/09/2024 0:00,Imports,253.82
21/09/2024 0:00,Coal (Brown),2691.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),3.67
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1636.33
21/09/2024 0:00,Solar (Utility),337.35
21/09/2024 0:00,Solar (Rooftop),1069.28
21/09/2024 0:00,Battery (Charging),-67.42
21/09/2024 0:00,Exports,-518.88
21/09/2024 0:00,Imports,393.18
21/09/2024 0:00,Coal (Brown),2474.17
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1498.83
21/09/2024 0:00,Solar (Utility),397.65
21/09/2024 0:00,Solar (Rooftop),1349.67
21/09/2024 0:00,Battery (Charging),-47.2
21/09/2024 0:00,Exports,-610.73
21/09/2024 0:00,Imports,345.63
21/09/2024 0:00,Coal (Brown),2385.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0.32
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1546
21/09/2024 0:00,Solar (Utility),390.9
21/09/2024 0:00,Solar (Rooftop),1550
21/09/2024 0:00,Battery (Charging),-64.12
21/09/2024 0:00,Exports,-741.15
21/09/2024 0:00,Imports,488.55
21/09/2024 0:00,Coal (Brown),2382.17
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1402.5
21/09/2024 0:00,Solar (Utility),403.75
21/09/2024 0:00,Solar (Rooftop),1741
21/09/2024 0:00,Battery (Charging),-70.43
21/09/2024 0:00,Exports,-646.53
21/09/2024 0:00,Imports,510.7
21/09/2024 0:00,Coal (Brown),2377.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1396.67
21/09/2024 0:00,Solar (Utility),339.48
21/09/2024 0:00,Solar (Rooftop),1752.17
21/09/2024 0:00,Battery (Charging),-54.8
21/09/2024 0:00,Exports,-503.38
21/09/2024 0:00,Imports,642.57
21/09/2024 0:00,Coal (Brown),2380.83
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0.45
21/09/2024 0:00,Hydro,1.41
21/09/2024 0:00,Wind,1355.17
21/09/2024 0:00,Solar (Utility),269.88
21/09/2024 0:00,Solar (Rooftop),1623.17
21/09/2024 0:00,Battery (Charging),-101.22
21/09/2024 0:00,Exports,-427.23
21/09/2024 0:00,Imports,634.28
21/09/2024 0:00,Coal (Brown),2363
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.44
21/09/2024 0:00,Wind,1167.17
21/09/2024 0:00,Solar (Utility),248.03
21/09/2024 0:00,Solar (Rooftop),1741.92
21/09/2024 0:00,Battery (Charging),-60
21/09/2024 0:00,Exports,-561.95
21/09/2024 0:00,Imports,641.48
21/09/2024 0:00,Coal (Brown),2373.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),4.48
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1067.17
21/09/2024 0:00,Solar (Utility),230.93
21/09/2024 0:00,Solar (Rooftop),1872.25
21/09/2024 0:00,Battery (Charging),-67.42
21/09/2024 0:00,Exports,-502.03
21/09/2024 0:00,Imports,633.97
21/09/2024 0:00,Coal (Brown),2373.67
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.43
21/09/2024 0:00,Wind,1043.33
21/09/2024 0:00,Solar (Utility),220.27
21/09/2024 0:00,Solar (Rooftop),1892.17
21/09/2024 0:00,Battery (Charging),-61.4
21/09/2024 0:00,Exports,-1023.32
21/09/2024 0:00,Imports,631.12
21/09/2024 0:00,Coal (Brown),2397.33
21/09/2024 0:00,Gas (Steam),0
21/09/2024 0:00,Gas (OCGT),0.1
21/09/2024 0:00,Battery (Discharging),0
21/09/2024 0:00,Hydro,1.42
21/09/2024 0:00,Wind,1491
21/09/2024 0:00,Solar (Utility),294.68
21/09/2024 0:00,Solar (Rooftop),1774.25
22/09/2024 0:00,Battery (Charging),-59.05
22/09/2024 0:00,Exports,-1179
22/09/2024 0:00,Imports,639.08
22/09/2024 0:00,Coal (Brown),2397.17
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.09
22/09/2024 0:00,Battery (Discharging),0
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,1546.17
22/09/2024 0:00,Solar (Utility),409.17
22/09/2024 0:00,Solar (Rooftop),1609.08
22/09/2024 0:00,Battery (Charging),-35.65
22/09/2024 0:00,Exports,-1171.5
22/09/2024 0:00,Imports,671.65
22/09/2024 0:00,Coal (Brown),2396.33
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),2.6
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,1505.17
22/09/2024 0:00,Solar (Utility),442.8
22/09/2024 0:00,Solar (Rooftop),1504.25
22/09/2024 0:00,Battery (Charging),-41.43
22/09/2024 0:00,Exports,-1099.67
22/09/2024 0:00,Imports,626.88
22/09/2024 0:00,Coal (Brown),2399
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.09
22/09/2024 0:00,Battery (Discharging),0.43
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,1600.17
22/09/2024 0:00,Solar (Utility),451.62
22/09/2024 0:00,Solar (Rooftop),1287.74
22/09/2024 0:00,Battery (Charging),-8.18
22/09/2024 0:00,Exports,-1150.83
22/09/2024 0:00,Imports,607.02
22/09/2024 0:00,Coal (Brown),2398
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),0.48
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,1860
22/09/2024 0:00,Solar (Utility),498.05
22/09/2024 0:00,Solar (Rooftop),1007.34
22/09/2024 0:00,Battery (Charging),-1.62
22/09/2024 0:00,Exports,-1109.07
22/09/2024 0:00,Imports,615.08
22/09/2024 0:00,Coal (Brown),2413.5
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),12.62
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,2083
22/09/2024 0:00,Solar (Utility),429.4
22/09/2024 0:00,Solar (Rooftop),807.49
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-837.75
22/09/2024 0:00,Imports,265.11
22/09/2024 0:00,Coal (Brown),2529
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),92.78
22/09/2024 0:00,Hydro,1.43
22/09/2024 0:00,Wind,2344.33
22/09/2024 0:00,Solar (Utility),334.83
22/09/2024 0:00,Solar (Rooftop),606.32
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-989.35
22/09/2024 0:00,Imports,305.45
22/09/2024 0:00,Coal (Brown),3041.83
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),123.45
22/09/2024 0:00,Hydro,29.37
22/09/2024 0:00,Wind,2171.67
22/09/2024 0:00,Solar (Utility),302.25
22/09/2024 0:00,Solar (Rooftop),390.53
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-776.75
22/09/2024 0:00,Imports,277.18
22/09/2024 0:00,Coal (Brown),3342
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),65.7
22/09/2024 0:00,Hydro,177.95
22/09/2024 0:00,Wind,2102
22/09/2024 0:00,Solar (Utility),126.2
22/09/2024 0:00,Solar (Rooftop),224.1
22/09/2024 0:00,Battery (Charging),-0.25
22/09/2024 0:00,Exports,-811.38
22/09/2024 0:00,Imports,235.73
22/09/2024 0:00,Coal (Brown),3845.83
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),42.92
22/09/2024 0:00,Hydro,244.78
22/09/2024 0:00,Wind,2030.33
22/09/2024 0:00,Solar (Utility),38.76
22/09/2024 0:00,Solar (Rooftop),79.22
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-1106.67
22/09/2024 0:00,Imports,245.05
22/09/2024 0:00,Coal (Brown),4095.5
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),48.75
22/09/2024 0:00,Hydro,346.57
22/09/2024 0:00,Wind,2192.17
22/09/2024 0:00,Solar (Utility),2.65
22/09/2024 0:00,Solar (Rooftop),11.65
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-1107.17
22/09/2024 0:00,Imports,255.23
22/09/2024 0:00,Coal (Brown),4025.33
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),49.98
22/09/2024 0:00,Hydro,348.88
22/09/2024 0:00,Wind,2339.67
22/09/2024 0:00,Solar (Utility),0
22/09/2024 0:00,Solar (Rooftop),0.42
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-1088
22/09/2024 0:00,Imports,298.07
22/09/2024 0:00,Coal (Brown),4012
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),40.18
22/09/2024 0:00,Hydro,349.57
22/09/2024 0:00,Wind,2201.67
22/09/2024 0:00,Solar (Utility),0
22/09/2024 0:00,Solar (Rooftop),0
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-1058.28
22/09/2024 0:00,Imports,329.2
22/09/2024 0:00,Coal (Brown),3878.5
22/09/2024 0:00,Gas (Steam),0
22/09/2024 0:00,Gas (OCGT),0.1
22/09/2024 0:00,Battery (Discharging),25.07
22/09/2024 0:00,Hydro,349.1
22/09/2024 0:00,Wind,2146.67
22/09/2024 0:00,Solar (Utility),0
22/09/2024 0:00,Solar (Rooftop),0
22/09/2024 0:00,Battery (Charging),0
22/09/2024 0:00,Exports,-1117.75
22/09/2024 0:00,Imports,345.58
22/09/2024 0:00,Coal (Brown),3780.67
22/09/2024 0:00,Gas (Steam),0
